match_id,player_slot,account_id,assists,camps_stacked,damage_taken,deaths,denies,gold_perm_min,hero_damage,hero_healing,hero_id,kills,team_slot,last_hits,leaver_status,rune_pickups,obs_placed,sen_placed,tower_damaged,xp_per_min,isRadiant,total_gold,kda,rank_tier,matchId,position
7794766016,130,115284381.0,5,,,7,4,,7200,0,26,3,2,17,0,,,,,189,0,4738,1.0,73.0,7794766016,3
7794766016,131,150998707.0,5,,,5,10,,8616,0,49,1,3,133,0,,,,,379,0,8179,1.0,73.0,7794766016,4
7794766016,132,104806010.0,1,,,9,1,,8531,0,75,6,4,9,0,,,,,160,0,4989,0.7,72.0,7794766016,5
7794754915,0,397233891.0,18,,,8,8,,34537,0,41,10,0,261,0,,,,,807,1,27865,3.11,80.0,7794754915,1
7794754915,1,152860627.0,32,,,6,2,,14851,11393,102,4,1,23,0,,,,,836,1,17052,5.14,80.0,7794754915,2
7794754915,2,39894393.0,27,,,8,5,,52033,6939,112,6,2,208,0,,,,,805,1,24626,3.67,80.0,7794754915,3
7794754915,3,93771421.0,25,,,12,1,,24760,0,63,11,3,255,0,,,,,882,1,26531,2.77,80.0,7794754915,4
7794754915,4,105721163.0,26,,,6,10,,34110,4717,55,13,4,283,0,,,,,883,1,30009,5.57,80.0,7794754915,5
7794754915,128,59429302.0,17,,,5,2,,21732,1781,86,5,0,144,0,,,,,564,0,17719,3.67,80.0,7794754915,1
7794754915,129,,9,,,8,8,,32464,65,52,4,1,371,0,,,,,620,0,25007,1.44,,7794754915,2
7794754915,130,55967871.0,11,,,12,2,,23592,0,72,7,2,90,0,,,,,393,0,15480,1.38,80.0,7794754915,3
7794754915,131,117786463.0,10,,,11,6,,47115,0,19,15,3,287,0,,,,,701,0,25912,2.08,80.0,7794754915,4
7794754915,132,135748746.0,15,,,9,16,,36832,1582,129,7,4,292,0,,,,,653,0,24245,2.2,80.0,7794754915,5
7794756406,0,468211300.0,21,,,4,2,,113098,0,52,29,0,354,0,,,,,1462,1,40662,10.0,71.0,7794756406,1
7794756406,1,,13,,,10,20,,31153,0,44,19,1,282,0,,,,,674,1,26124,2.91,,7794756406,2
7794756406,2,198505086.0,28,,,8,6,,27675,60,51,5,2,89,0,,,,,633,1,19145,3.67,72.0,7794756406,3
7794756406,3,186126460.0,29,,,11,3,,16770,22744,111,11,3,36,0,,,,,522,1,15925,3.33,71.0,7794756406,4
7794756406,4,179915287.0,22,,,10,8,,23815,0,69,4,4,128,0,,,,,623,1,21427,2.36,71.0,7794756406,5
7794756406,129,89176331.0,17,,,11,3,,56608,110,34,9,1,289,0,,,,,760,0,27018,2.17,71.0,7794756406,2
7794756406,130,136929645.0,12,,,5,25,,81157,17638,8,23,2,435,0,,,,,1583,0,39320,5.83,72.0,7794756406,3
7794756406,131,134473343.0,25,,,24,1,,17247,192,75,2,3,91,0,,,,,406,0,17535,1.08,72.0,7794756406,4
7794756406,132,198285959.0,26,,,15,7,,25758,0,23,1,4,171,0,,,,,515,0,19011,1.69,72.0,7794756406,5
7794763202,0,136813425.0,10,,,2,9,,11715,0,23,5,0,186,0,,,,,533,1,17569,5.0,74.0,7794763202,1
7794763202,1,900949921.0,19,,,5,2,,13678,0,119,7,1,65,0,,,,,409,1,13203,4.33,72.0,7794763202,2
7794763202,2,,10,,,1,10,,24603,0,63,13,2,275,0,,,,,670,1,22383,11.5,,7794763202,3
7794763202,3,114749114.0,18,,,2,9,,11384,0,75,3,3,35,0,,,,,482,1,12274,7.0,73.0,7794763202,4
7794763202,4,138241583.0,12,,,5,25,,21907,0,76,7,4,214,0,,,,,636,1,19426,3.17,72.0,7794763202,5
7794763202,128,340524042.0,4,,,9,3,,15644,0,112,3,0,69,0,,,,,353,0,10005,0.7,80.0,7794763202,1
7794763202,129,300286113.0,10,,,12,1,,11916,0,51,0,1,34,0,,,,,331,0,7633,0.77,75.0,7794763202,2
7794763202,130,123138377.0,3,,,4,8,,8274,0,39,4,2,193,0,,,,,569,0,13443,1.4,72.0,7794763202,3
7794763202,131,257155860.0,4,,,7,16,,14080,0,129,6,3,172,0,,,,,507,0,14028,1.25,72.0,7794763202,4
7794763202,132,293408173.0,4,,,3,10,,7997,1457,8,2,4,266,0,,,,,554,0,16263,1.5,73.0,7794763202,5
7794749816,0,,21,,,6,4,,33291,0,42,10,0,311,0,,,,,1052,1,29319,4.43,,7794749816,1
7794749816,1,257502243.0,18,,,6,2,,12846,0,123,3,1,26,0,,,,,549,1,15875,3.0,71.0,7794749816,2
7794749816,2,104461656.0,9,,,8,14,,34778,8288,136,19,2,225,0,,,,,985,1,29502,3.11,71.0,7794749816,3
7794749816,3,166494028.0,23,,,9,3,,24491,0,64,6,3,179,0,,,,,752,1,21565,2.9,65.0,7794749816,4
7794749816,128,169046861.0,9,,,11,15,,25569,0,49,7,0,284,0,,,,,674,0,22161,1.33,65.0,7794749816,1
7794749816,129,294187188.0,16,,,6,2,,32144,105,21,5,1,164,0,,,,,722,0,17848,3.0,65.0,7794749816,2
7794749816,130,334883673.0,3,,,11,8,,24093,110,17,12,2,304,0,,,,,760,0,23400,1.25,65.0,7794749816,3
7794749816,131,868243997.0,11,,,12,15,,41869,0,114,7,3,454,0,,,,,680,0,26337,1.38,65.0,7794749816,4
7794749816,132,864441184.0,23,,,5,4,,44116,192,121,5,4,286,0,,,,,965,0,24547,4.67,71.0,7794749816,5
7794758303,0,,18,,,8,5,,22905,0,30,4,0,114,0,,,,,608,1,19320,2.44,,7794758303,1
7794758303,1,1186292789.0,16,,,9,21,,29731,0,59,9,1,211,0,,,,,691,1,22719,2.5,73.0,7794758303,2
7794758303,2,135774967.0,13,,,9,4,,15330,0,60,7,2,64,0,,,,,593,1,14967,2.0,73.0,7794758303,3
7794758303,3,380721579.0,17,,,2,12,,32952,0,98,16,3,242,0,,,,,874,1,25544,11.0,74.0,7794758303,4
7794758303,4,176840302.0,17,,,2,14,,22664,367,34,6,4,318,0,,,,,820,1,23253,7.67,73.0,7794758303,5
7794758303,128,142728832.0,14,,,9,4,,14955,0,41,2,0,138,0,,,,,535,0,14127,1.6,72.0,7794758303,1
7794758303,129,58265770.0,19,,,7,1,,33378,0,40,2,1,122,0,,,,,435,0,15235,2.63,74.0,7794758303,2
7794758303,130,126371439.0,10,,,3,9,,39945,125,94,11,2,292,0,,,,,702,0,22680,5.25,73.0,7794758303,3
7794758303,132,154988876.0,8,,,11,5,,21127,0,49,10,4,195,0,,,,,697,0,21306,1.5,73.0,7794758303,5
7794762318,0,,18,,,2,19,,27317,0,106,8,0,178,0,,,,,670,1,17356,8.67,,7794762318,1
7794762318,2,181146424.0,25,,,4,0,,14502,960,51,4,2,57,0,,,,,556,1,12946,5.8,63.0,7794762318,3
7794762318,3,349406690.0,20,,,1,13,,20024,0,63,10,3,257,0,,,,,767,1,20790,15.0,73.0,7794762318,4
7794762318,4,321119684.0,24,,,2,0,,22718,0,30,8,4,93,0,,,,,582,1,14868,10.67,65.0,7794762318,5
7794762318,128,228035919.0,5,,,8,11,,8518,0,97,0,0,181,0,,,,,388,0,11592,0.56,71.0,7794762318,1
7794762318,129,131133477.0,6,,,9,9,,16641,0,14,5,1,126,0,,,,,433,0,11875,1.1,65.0,7794762318,2
7794762318,130,851876174.0,9,,,6,1,,12665,0,86,1,2,47,0,,,,,338,0,8064,1.43,63.0,7794762318,3
7794762318,131,123993920.0,2,,,9,6,,7947,0,42,2,3,143,0,,,,,393,0,10048,0.4,65.0,7794762318,4
7794762318,132,142016154.0,4,,,7,3,,7984,0,20,1,4,32,0,,,,,204,0,5607,0.63,71.0,7794762318,5
7794766902,0,166302311.0,3,,,12,6,,17117,0,65,2,0,40,0,,,,,277,1,6660,0.38,80.0,7794766902,1
7794766902,1,415933619.0,5,,,5,3,,16661,0,63,2,1,220,0,,,,,570,1,12848,1.17,80.0,7794766902,2
7794766902,2,300571863.0,2,,,7,3,,18800,0,21,2,2,95,0,,,,,342,1,8602,0.5,80.0,7794766902,3
7794766902,3,167895150.0,8,,,9,19,,19264,0,38,2,3,142,0,,,,,443,1,10767,1.0,80.0,7794766902,4
7794766902,4,107647948.0,3,,,6,2,,13164,125,64,4,4,55,0,,,,,312,1,7770,1.0,80.0,7794766902,5
7794766902,128,,12,,,5,4,,2573,0,27,1,0,44,0,,,,,417,0,9462,2.17,,7794766902,1
7794766902,130,1032532980.0,11,,,1,8,,33397,9761,36,16,2,241,0,,,,,701,0,21506,13.5,80.0,7794766902,3
7794766902,131,140472769.0,26,,,3,6,,18347,0,119,5,3,30,0,,,,,522,0,11211,7.75,80.0,7794766902,4
7794766902,132,160698342.0,18,,,2,16,,13852,0,67,4,4,138,0,,,,,680,0,14457,7.33,80.0,7794766902,5
7794761501,0,90857911.0,10,,,7,2,,14094,99,63,4,0,175,0,,,,,516,1,16392,1.75,80.0,7794761501,1
7794761501,1,88389179.0,8,,,10,13,,19590,0,96,6,1,275,0,,,,,553,1,20050,1.27,80.0,7794761501,2
7794761501,2,113845240.0,10,,,4,8,,22079,0,13,3,2,311,0,,,,,592,1,21857,2.6,80.0,7794761501,3
7794761501,3,116905642.0,6,,,3,4,,30617,0,18,11,3,440,0,,,,,890,1,29833,4.25,80.0,7794761501,4
7794761501,4,97043998.0,9,,,5,6,,13115,687,110,3,4,78,1,,,,,432,1,12691,2.0,80.0,7794761501,5
7794761501,128,440723933.0,14,,,0,12,,40002,196,34,2,0,579,0,,,,,1160,0,36751,16.0,80.0,7794761501,1
7794761501,129,1289611343.0,6,,,5,8,,15566,0,98,5,1,290,0,,,,,688,0,24412,1.83,80.0,7794761501,2
7794761501,130,873827986.0,7,,,2,14,,25573,0,1,12,2,614,0,,,,,1240,0,41334,6.33,80.0,7794761501,3
7794761501,131,136269724.0,12,,,10,7,,20562,600,128,6,3,144,0,,,,,592,0,18596,1.64,80.0,7794761501,4
7794761501,132,101345326.0,13,,,10,3,,12651,0,62,4,4,146,0,,,,,668,0,20887,1.55,73.0,7794761501,5
7794762106,0,,14,,,6,1,,17406,0,123,4,0,121,0,,,,,467,1,14612,2.57,,7794762106,1
7794762106,1,107227248.0,8,,,6,13,,16659,0,6,4,1,364,0,,,,,737,1,22044,1.71,74.0,7794762106,2
7794762106,2,1099078183.0,16,,,18,3,,11907,0,14,2,2,87,0,,,,,401,1,12107,0.95,74.0,7794762106,3
7794762106,3,370488552.0,14,,,11,16,,49009,0,52,10,3,351,0,,,,,646,1,26052,2.0,74.0,7794762106,4
7794762106,4,359518298.0,10,,,12,3,,20627,0,69,8,4,167,0,,,,,582,1,19998,1.38,74.0,7794762106,5
7794762106,129,101548162.0,28,,,8,8,,21869,0,7,4,1,137,0,,,,,723,0,18286,3.56,74.0,7794762106,2
7794762106,130,140693367.0,14,,,3,19,,42683,125,81,20,2,324,0,,,,,1082,0,32064,8.5,73.0,7794762106,3
7794762106,131,98011388.0,21,,,3,8,,27634,0,120,9,3,283,0,,,,,885,0,26052,7.5,73.0,7794762106,4
7794762106,132,691763.0,34,,,9,3,,14482,15913,85,4,4,65,0,,,,,658,0,16115,3.8,73.0,7794762106,5
7794767619,0,175549256.0,3,,,6,1,,6352,192,86,0,0,52,0,,,,,312,1,6937,0.43,80.0,7794767619,1
7794767619,1,183412860.0,3,,,4,9,,18055,0,138,4,1,336,0,,,,,604,1,17430,1.4,80.0,7794767619,2
7794767619,2,302001653.0,4,,,7,6,,13048,0,137,3,2,180,0,,,,,446,1,13219,0.88,80.0,7794767619,3
7794767619,3,171649637.0,8,,,14,1,,9279,556,110,1,3,65,0,,,,,334,1,7869,0.6,80.0,7794767619,4
7794767619,4,126531784.0,5,,,9,5,,13027,0,21,2,4,171,0,,,,,350,1,12633,0.7,80.0,7794767619,5
7794767619,128,190034442.0,12,,,2,9,,20154,0,2,16,0,170,0,,,,,811,0,21020,9.33,80.0,7794767619,1
7794767619,129,135799258.0,10,,,0,18,,21386,0,70,11,1,372,0,,,,,882,0,25335,21.0,80.0,7794767619,2
7794767619,130,969028214.0,29,,,4,0,,11324,2058,64,1,2,112,0,,,,,587,0,13599,6.0,80.0,7794767619,3
7794767619,131,139099719.0,24,,,0,4,,31585,0,71,9,3,292,0,,,,,981,0,24610,33.0,80.0,7794767619,4
7794767619,132,141665477.0,28,,,5,1,,9148,125,68,3,4,46,0,,,,,576,0,13185,5.17,80.0,7794767619,5
7794767103,0,1184748257.0,20,,,13,2,,24813,0,20,3,0,141,0,,,,,738,1,19949,1.64,80.0,7794767103,1
7794767103,1,895635424.0,10,,,7,11,,27246,0,1,9,1,536,0,,,,,991,1,36964,2.38,80.0,7794767103,2
7794767103,2,122217300.0,12,,,16,5,,21018,2578,112,7,2,249,0,,,,,698,1,26019,1.12,80.0,7794767103,3
7794767103,3,89937717.0,18,,,10,2,,16828,605,71,7,3,86,0,,,,,743,1,18556,2.27,80.0,7794767103,4
7794767103,4,399210903.0,11,,,6,15,,53257,0,21,17,4,375,0,,,,,1112,1,35272,4.0,80.0,7794767103,5
7794767103,128,942787688.0,25,,,10,17,,46901,0,35,8,0,352,0,,,,,848,0,30447,3.0,80.0,7794767103,1
7794767103,129,434915279.0,24,,,13,22,,32026,0,15,6,1,332,0,,,,,795,0,28954,2.14,80.0,7794767103,2
7794767103,130,235040119.0,22,,,9,1,,9359,18350,111,5,2,42,0,,,,,651,0,17412,2.7,80.0,7794767103,3
7794767103,131,1622763333.0,13,,,4,4,,36827,686,10,15,3,396,0,,,,,1204,0,35471,5.6,80.0,7794767103,4
7794767103,132,,24,,,8,20,,34958,0,63,18,4,176,0,,,,,871,0,27412,4.67,,7794767103,5
7794768816,0,185161460.0,28,,,13,1,,49145,442,30,16,0,106,0,,,,,739,1,22030,3.14,71.0,7794768816,1
7794768816,1,,27,,,12,18,,39114,125,69,11,1,160,0,,,,,642,1,23620,2.92,,7794768816,2
7794768816,2,1218026447.0,11,,,10,16,,30450,0,70,9,2,349,0,,,,,762,1,25033,1.82,72.0,7794768816,3
7794768816,3,114976082.0,40,,,10,3,,38478,1892,40,7,3,169,0,,,,,663,1,21059,4.27,72.0,7794768816,4
7794768816,4,91464400.0,27,,,12,4,,43420,75,86,17,4,273,0,,,,,919,1,28211,3.38,72.0,7794768816,5
7794768816,128,1022324427.0,22,,,14,2,,31826,1591,14,10,0,139,0,,,,,735,0,21677,2.13,65.0,7794768816,1
7794768816,130,169214476.0,34,,,14,2,,25875,2210,85,9,2,139,0,,,,,811,0,23929,2.87,71.0,7794768816,3
7794768816,131,128167848.0,26,,,9,7,,42849,1816,54,18,3,336,0,,,,,1042,0,35010,4.4,71.0,7794768816,4
7794768816,132,152025969.0,27,,,10,9,,49406,0,52,11,4,409,0,,,,,1027,0,34878,3.45,71.0,7794768816,5
7794771308,0,,14,,,17,7,,32553,0,30,7,0,56,0,,,,,335,1,15260,1.17,,7794771308,1
7794771308,1,141979317.0,10,,,15,2,,12344,4505,83,0,1,32,0,,,,,293,1,7492,0.63,72.0,7794771308,2
7794771308,2,59218340.0,9,,,4,13,,47468,1877,54,8,2,343,0,,,,,1070,1,26932,3.4,73.0,7794771308,3
7794771308,3,152644073.0,8,,,9,10,,38918,0,35,10,3,161,0,,,,,527,1,17390,1.8,72.0,7794771308,4
7794771308,4,124440169.0,15,,,19,14,,32162,0,15,2,4,197,0,,,,,605,1,16838,0.85,71.0,7794771308,5
7794771308,129,112213917.0,29,,,5,10,,36257,0,63,12,1,239,0,,,,,783,0,24606,6.83,72.0,7794771308,2
7794771308,130,111778388.0,30,,,6,3,,71745,0,52,24,2,249,0,,,,,811,0,29259,7.71,72.0,7794771308,3
7794771308,131,91358921.0,34,,,8,0,,25179,29817,111,16,3,14,0,,,,,585,0,17271,5.56,65.0,7794771308,4
7794771308,132,169018289.0,31,,,3,9,,29481,524,107,3,4,95,0,,,,,685,0,16246,8.5,72.0,7794771308,5
7794782002,0,196875417.0,22,,,6,3,,9131,1320,51,3,0,50,0,,,,,454,1,10321,3.57,75.0,7794782002,1
7794782002,1,41907188.0,18,,,1,1,,5466,0,27,2,1,28,0,,,,,335,1,8650,10.0,80.0,7794782002,2
7794782002,2,90409159.0,16,,,0,14,,34427,0,113,21,2,174,0,,,,,750,1,22772,37.0,80.0,7794782002,3
7794782002,3,390168968.0,15,,,0,18,,17711,0,35,8,3,177,0,,,,,568,1,15631,23.0,80.0,7794782002,4
7794782002,4,118404931.0,16,,,1,16,,12274,0,60,10,4,128,0,,,,,586,1,15199,13.0,74.0,7794782002,5
7794782002,128,,3,,,12,1,,7306,0,87,1,0,7,0,,,,,216,0,4365,0.31,,7794782002,1
7794782002,129,429430851.0,1,,,10,3,,11539,0,106,1,1,136,0,,,,,441,0,9432,0.18,74.0,7794782002,2
7794782002,130,80486313.0,3,,,5,13,,11394,0,12,1,2,223,0,,,,,462,0,12989,0.67,75.0,7794782002,3
7794782002,131,10226483.0,4,,,9,3,,7360,0,20,2,3,22,0,,,,,235,0,5821,0.6,80.0,7794782002,4
7794782002,132,277617814.0,3,,,8,14,,15075,0,96,3,4,115,0,,,,,345,0,9351,0.67,75.0,7794782002,5
7794769304,0,40407112.0,22,,,7,5,,26070,0,119,9,0,61,0,,,,,873,1,17854,3.88,80.0,7794769304,1
7794769304,1,139573460.0,14,,,9,16,,36182,0,6,10,1,276,1,,,,,754,1,24863,2.4,80.0,7794769304,2
7794769304,2,331340585.0,22,,,12,2,,20142,0,86,7,2,75,0,,,,,646,1,18555,2.23,80.0,7794769304,3
7794769304,3,51292130.0,18,,,14,13,,28952,0,39,4,3,210,0,,,,,841,1,20328,1.47,80.0,7794769304,4
7794769304,4,137540729.0,11,,,14,4,,53066,0,69,17,4,200,0,,,,,935,1,28780,1.87,80.0,7794769304,5
7794769304,128,198233366.0,27,,,10,0,,37991,0,62,11,0,41,0,,,,,1078,0,27255,3.45,80.0,7794769304,1
7794769304,129,367915823.0,20,,,6,8,,35046,0,63,11,1,298,0,,,,,936,0,28822,4.43,80.0,7794769304,2
7794769304,130,296149447.0,26,,,13,36,,53511,0,20,13,2,304,0,,,,,1184,0,31667,2.79,80.0,7794769304,3
7794769304,131,,18,,,11,2,,38991,0,2,10,3,260,0,,,,,907,0,27007,2.33,,7794769304,4
7794774304,0,91704251.0,10,,,7,22,,10000,0,108,4,0,194,0,,,,,592,1,14552,1.75,80.0,7794774304,1
7794774304,1,139158869.0,4,,,2,6,,14562,0,63,6,1,335,0,,,,,709,1,19080,3.33,80.0,7794774304,2
7794774304,2,,12,,,14,1,,6915,2505,112,4,2,60,0,,,,,378,1,9823,1.07,,7794774304,3
7794774304,3,152725581.0,16,,,11,1,,12862,0,51,4,3,44,0,,,,,348,1,9024,1.67,80.0,7794774304,4
7794774304,4,157406062.0,5,,,9,7,,10605,0,11,6,4,164,0,,,,,439,1,13453,1.1,80.0,7794774304,5
7794774304,128,918448421.0,15,,,6,13,,24642,0,20,12,0,275,0,,,,,813,0,22943,3.86,80.0,7794774304,1
7794774304,129,268744876.0,17,,,2,3,,22531,0,94,7,1,388,0,,,,,888,0,25740,8.0,80.0,7794774304,2
7794774304,130,281101352.0,26,,,8,3,,17082,0,75,6,2,51,0,,,,,525,0,13419,3.56,80.0,7794774304,3
7794774304,131,245527137.0,18,,,2,0,,30784,9186,90,11,3,227,0,,,,,823,0,20479,9.67,80.0,7794774304,4
7794774304,132,139375582.0,25,,,7,1,,22343,0,22,6,4,104,0,,,,,507,0,16050,3.88,80.0,7794774304,5
7794782703,0,364718914.0,11,,,1,27,,18148,0,49,8,0,142,0,,,,,554,1,13904,9.5,72.0,7794782703,1
7794782703,1,356012983.0,8,,,0,21,,14222,0,12,5,1,156,0,,,,,515,1,13214,13.0,75.0,7794782703,2
7794782703,2,965256026.0,9,,,0,31,,9168,0,104,5,2,150,0,,,,,544,1,12523,14.0,74.0,7794782703,3
7794782703,3,,11,,,2,3,,15870,1170,45,8,3,50,0,,,,,392,1,10049,6.33,,7794782703,4
7794782703,4,185398250.0,14,,,1,1,,10106,2727,75,3,4,24,0,,,,,379,1,7732,8.5,75.0,7794782703,5
7794782703,128,169404137.0,0,,,3,0,,734,0,1,0,0,60,0,,,,,177,0,4011,0.0,74.0,7794782703,1
7794782703,129,101618031.0,1,,,6,1,,5283,561,58,1,1,36,0,,,,,269,0,5147,0.29,74.0,7794782703,2
7794782703,130,412351096.0,2,,,8,2,,7046,0,98,1,2,37,0,,,,,274,0,5013,0.33,74.0,7794782703,3
7794782703,131,176282268.0,2,,,9,4,,4582,125,20,1,3,16,0,,,,,170,0,3966,0.3,71.0,7794782703,4
7794782703,132,139360087.0,2,,,3,15,,8145,0,129,1,4,86,0,,,,,345,0,7041,0.75,75.0,7794782703,5
7795661103,0,351081409.0,20,,,5,10,,34556,12041,8,9,0,288,0,,,,,1051,1,25309,4.83,71.0,7795661103,1
7795661103,1,148947439.0,24,,,6,0,,19365,0,71,10,1,107,0,,,,,721,1,17516,4.86,71.0,7795661103,2
7795661103,2,374344441.0,22,,,4,10,,37710,192,33,13,2,248,0,,,,,828,1,25855,7.0,71.0,7795661103,3
7795661103,3,,23,,,7,2,,18842,544,14,6,3,61,0,,,,,681,1,13437,3.63,,7795661103,4
7795661103,4,126362437.0,21,,,3,3,,33762,0,106,8,4,294,0,,,,,993,1,23525,7.25,71.0,7795661103,5
7795661103,128,144210427.0,14,,,12,3,,19626,0,73,4,0,352,0,,,,,607,0,24289,1.38,71.0,7795661103,1
7795661103,129,134645183.0,8,,,10,6,,32806,0,42,10,1,216,0,,,,,735,0,17115,1.64,71.0,7795661103,2
7795661103,130,179944532.0,10,,,6,14,,19312,0,17,5,2,276,0,,,,,626,0,18536,2.14,72.0,7795661103,3
7795661103,131,1073041782.0,16,,,7,1,,17971,138,40,3,3,126,0,,,,,466,0,13219,2.38,71.0,7795661103,4
7795661103,132,98963188.0,14,,,12,4,,14372,1650,31,3,4,56,0,,,,,397,0,9431,1.31,65.0,7795661103,5
7795667701,0,375491609.0,9,,,5,5,,12592,0,17,5,0,221,0,,,,,630,1,15033,2.33,80.0,7795667701,1
7795667701,1,429127778.0,10,,,7,3,,12579,0,27,3,1,46,0,,,,,327,1,8667,1.63,80.0,7795667701,2
7795667701,2,114822781.0,11,,,8,4,,18018,1697,40,3,2,62,0,,,,,360,1,9896,1.56,80.0,7795667701,3
7795667701,3,275262384.0,9,,,12,6,,16997,0,81,5,3,143,0,,,,,531,1,13804,1.08,80.0,7795667701,4
7795667701,4,407874895.0,6,,,8,4,,16275,0,46,5,4,290,0,,,,,796,1,17712,1.22,80.0,7795667701,5
7795667701,128,414540588.0,7,,,3,15,,19819,0,70,10,0,257,0,,,,,778,0,21242,4.25,80.0,7795667701,1
7795667701,129,308353595.0,22,,,4,1,,9670,125,75,6,1,42,0,,,,,514,0,12575,5.6,80.0,7795667701,2
7795667701,130,136262455.0,21,,,6,0,,18282,4813,51,8,2,32,0,,,,,455,0,12165,4.14,80.0,7795667701,3
7795667701,131,338779089.0,15,,,4,19,,16735,0,7,5,3,158,0,,,,,639,0,16766,4.0,80.0,7795667701,4
7795667701,132,202377188.0,15,,,5,5,,33621,106,52,11,4,212,0,,,,,791,0,21557,4.33,80.0,7795667701,5
7795688000,0,1136159008.0,6,,,2,7,,8356,0,49,4,0,137,0,,,,,438,1,12962,3.33,71.0,7795688000,1
7795688000,1,218695419.0,9,,,4,2,,20669,0,22,8,1,73,0,,,,,610,1,11268,3.4,71.0,7795688000,2
7795688000,2,245749244.0,9,,,2,0,,5346,873,41,2,2,39,0,,,,,359,1,8224,3.67,72.0,7795688000,3
7795688000,3,,1,,,0,12,,8867,0,76,9,3,144,0,,,,,606,1,13649,10.0,,7795688000,4
7795688000,4,453278806.0,10,,,0,5,,10922,0,12,4,4,218,0,,,,,672,1,15613,14.0,71.0,7795688000,5
7795688000,128,136539301.0,4,,,8,2,,8108,125,123,1,0,91,0,,,,,300,0,6849,0.56,72.0,7795688000,1
7795688000,130,222863555.0,5,,,6,0,,4618,0,87,1,2,13,0,,,,,288,0,4762,0.86,72.0,7795688000,3
7795688000,131,148870565.0,4,,,4,11,,9162,0,19,2,3,174,0,,,,,526,0,10875,1.2,72.0,7795688000,4
7795688000,132,418065887.0,2,,,6,0,,3929,0,73,1,4,201,0,,,,,528,0,13011,0.43,71.0,7795688000,5
7795644709,0,,26,,,7,6,,32330,0,88,9,0,111,0,,,,,676,1,19404,4.38,,7795644709,1
7795644709,1,295632627.0,27,,,7,1,,32032,185,14,7,1,143,0,,,,,849,1,21429,4.25,72.0,7795644709,2
7795644709,2,130765181.0,27,,,9,17,,41340,5020,108,10,2,216,0,,,,,816,1,25605,3.7,71.0,7795644709,3
7795644709,3,137332099.0,19,,,6,21,,51763,9680,8,14,3,323,0,,,,,840,1,28895,4.71,73.0,7795644709,4
7795644709,4,135503300.0,29,,,10,1,,18485,1531,121,6,4,137,0,,,,,670,1,19615,3.18,64.0,7795644709,5
7795644709,128,165532085.0,21,,,9,10,,35603,0,52,5,0,239,0,,,,,657,0,20205,2.6,71.0,7795644709,1
7795644709,129,163587822.0,27,,,8,1,,25888,2912,53,7,1,191,0,,,,,582,0,19657,3.78,74.0,7795644709,2
7795644709,130,1022129689.0,26,,,10,0,,19467,0,71,7,2,57,0,,,,,564,0,14679,3.0,71.0,7795644709,3
7795644709,131,303896935.0,15,,,14,12,,17219,0,96,5,3,224,0,,,,,593,0,18940,1.33,72.0,7795644709,4
7795644709,132,1253543540.0,13,,,6,7,,39068,0,81,15,4,298,0,,,,,676,0,24888,4.0,65.0,7795644709,5
7795649919,0,933547071.0,26,,,4,4,,38433,0,49,12,0,175,0,,,,,672,1,22639,7.6,80.0,7795649919,1
7795649919,1,,29,,,5,0,,31356,474,51,11,1,58,0,,,,,602,1,16387,6.67,,7795649919,2
7795649919,2,187769116.0,26,,,6,10,,39293,0,14,9,2,218,0,,,,,860,1,22290,5.0,80.0,7795649919,3
7795649919,3,404306932.0,17,,,8,2,,13205,0,73,5,3,168,0,,,,,605,1,19805,2.44,80.0,7795649919,4
7795649919,4,364701503.0,16,,,5,27,,54583,0,20,12,4,416,0,,,,,1211,1,30678,4.67,80.0,7795649919,5
7795649919,128,143412366.0,16,,,15,6,,19757,6576,30,4,0,76,0,,,,,553,0,13436,1.25,80.0,7795649919,1
7795649919,130,177453064.0,11,,,8,5,,39847,0,15,7,2,320,0,,,,,840,0,23571,2.0,80.0,7795649919,3
7795649919,131,406676964.0,15,,,8,7,,9535,0,28,0,3,187,0,,,,,615,0,15766,1.67,80.0,7795649919,4
7795649919,132,135739889.0,15,,,8,10,,20777,0,21,5,4,164,0,,,,,728,0,19261,2.22,80.0,7795649919,5
7795661216,0,,11,,,14,5,,26284,0,105,4,0,41,0,,,,,309,1,8912,1.0,,7795661216,1
7795661216,1,856332082.0,16,,,12,3,,14404,2132,128,1,1,52,0,,,,,309,1,9195,1.31,74.0,7795661216,2
7795661216,2,113606305.0,7,,,13,3,,20093,0,43,5,2,112,0,,,,,414,1,11392,0.86,73.0,7795661216,3
7795661216,3,357460228.0,5,,,8,4,,30078,0,25,7,3,159,0,,,,,502,1,14122,1.33,73.0,7795661216,4
7795661216,4,849615644.0,9,,,10,7,,29910,0,63,11,4,173,0,,,,,592,1,16193,1.82,72.0,7795661216,5
7795661216,128,122168972.0,20,,,2,13,,31587,0,60,17,0,122,0,,,,,675,0,18327,12.33,72.0,7795661216,1
7795661216,129,77847096.0,28,,,4,1,,41721,0,22,14,1,210,0,,,,,744,0,21152,8.4,72.0,7795661216,2
7795661216,131,210394446.0,24,,,10,1,,17661,19484,50,7,3,47,0,,,,,564,0,13086,2.82,65.0,7795661216,4
7795661216,132,201335131.0,15,,,2,20,,28633,4835,54,14,4,194,0,,,,,840,0,20367,9.67,73.0,7795661216,5
